match_id,match_seq_num,radiant_win,start_time,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
8807764313,7402352334,False,1778563648,2693,0,4,54,2,152,"[121, 129, 14, 36, 53]","[21, 72, 17, 110, 22]"
8807764306,7402341695,True,1778563658,1321,0,23,25,2,201,"[44, 6, 35, 98, 28]","[4, 105, 41, 71, 129]"
8807764304,7402341651,True,1778563643,1305,0,23,41,1,251,"[59, 81, 31, 35, 108]","[93, 84, 27, 100, 85]"
8807764294,7402344119,True,1778563658,1584,7,22,41,5,181,"[86, 68, 135, 1, 71]","[10, 38, 34, 22, 93]"
8807764291,7402339075,True,1778563658,965,0,23,34,4,117,"[70, 19, 64, 90, 110]","[53, 85, 29, 14, 101]"
8807764290,7402342022,True,1778563658,1368,0,23,53,6,121,"[14, 84, 21, 88, 41]","[105, 2, 35, 121, 52]"
8807764289,7402353416,True,1778563658,2824,7,22,12,1,184,"[11, 110, 14, 104, 101]","[129, 90, 74, 44, 50]"
8807764288,7402354953,False,1778563653,2963,7,22,74,3,412,"[129, 38, 34, 110, 14]","[28, 19, 64, 17, 87]"
8807764287,7402344637,False,1778563643,1722,0,23,23,2,145,"[96, 53, 22, 16, 126]","[84, 37, 93, 43, 39]"
8807764282,7402355884,True,1778563658,2845,7,22,55,8,153,"[30, 67, 129, 26, 123]","[42, 8, 110, 47, 71]"
8807764281,7402349423,True,1778563658,2291,7,22,63,5,227,"[73, 101, 114, 21, 108]","[55, 22, 26, 86, 41]"
8807764280,7402352054,True,1778563658,2576,7,22,34,5,412,"[93, 27, 86, 105, 70]","[3, 35, 2, 119, 8]"
8807764279,7402342171,False,1778563658,1377,0,23,65,1,251,"[45, 8, 103, 106, 34]","[36, 14, 97, 74, 54]"
8807764278,7402349741,False,1778563653,2318,7,22,42,4,153,"[32, 5, 135, 68, 12]","[80, 55, 87, 14, 84]"
8807764277,7402356628,False,1778563653,3276,7,22,75,7,227,"[12, 21, 31, 47, 15]","[99, 52, 35, 86, 40]"
8807764273,7402342389,True,1778563643,1408,0,23,35,2,227,"[40, 101, 93, 47, 28]","[96, 81, 84, 22, 26]"
8807764272,7402350271,False,1778563633,2391,7,22,32,4,153,"[35, 37, 72, 129, 86]","[59, 7, 8, 105, 81]"
8807764264,7402354974,True,1778563653,3017,7,22,44,6,181,"[29, 113, 11, 27, 105]","[110, 74, 97, 41, 135]"
8807764263,7402349751,False,1778563653,2326,7,22,15,2,118,"[26, 30, 93, 43, 22]","[17, 44, 99, 53, 86]"
8807764262,7402347447,False,1778563653,2027,7,22,22,3,183,"[22, 8, 28, 53, 74]","[1, 59, 84, 37, 43]"
8807764261,7402351716,True,1778563643,2567,7,22,35,6,151,"[21, 1, 106, 104, 111]","[11, 40, 84, 96, 8]"
8807764260,7402345762,True,1778563643,1776,7,22,75,3,251,"[35, 1, 14, 21, 100]","[40, 18, 126, 128, 7]"
8807764249,7402343397,True,1778563653,1535,0,23,24,1,227,"[44, 28, 59, 101, 31]","[80, 71, 40, 74, 84]"
8807764240,7402349381,True,1778563653,2285,7,22,45,2,151,"[86, 100, 74, 39, 41]","[26, 107, 99, 9, 84]"
8807764239,7402342698,True,1778563653,1471,0,23,32,4,181,"[74, 93, 30, 129, 71]","[123, 56, 84, 70, 35]"
8807764238,7402346523,True,1778563648,1902,7,22,34,6,152,"[85, 88, 35, 1, 31]","[101, 65, 145, 64, 95]"
8807764237,7402345652,False,1778563648,1836,0,23,62,3,152,"[35, 72, 39, 121, 84]","[19, 47, 86, 97, 52]"
8807764231,7402341999,True,1778563653,1274,7,22,75,8,223,"[39, 6, 83, 60, 86]","[26, 14, 13, 2, 138]"
8807764230,7402346249,False,1778563653,1868,7,22,22,2,185,"[20, 8, 14, 90, 135]","[38, 136, 35, 70, 26]"
8807764228,7402348371,True,1778563648,2133,7,22,72,3,251,"[92, 101, 48, 74, 7]","[120, 14, 108, 41, 27]"
8807764227,7402353227,False,1778563648,2790,7,22,33,3,151,"[114, 17, 120, 88, 86]","[22, 2, 4, 25, 97]"
8807764226,7402350541,True,1778563643,2408,0,4,32,3,412,"[86, 6, 28, 56, 104]","[19, 53, 33, 16, 14]"
8807764223,7402347357,False,1778563653,2017,7,22,52,2,151,"[29, 88, 68, 54, 128]","[74, 36, 44, 105, 101]"
8807764221,7402351993,True,1778563648,2625,0,22,51,8,413,"[86, 16, 5, 44, 35]","[31, 14, 25, 109, 104]"
8807764220,7402346982,True,1778563643,1942,7,22,64,5,412,"[67, 11, 22, 128, 2]","[39, 73, 72, 35, 123]"
8807764214,7402356479,False,1778563648,3159,7,22,42,4,381,"[1, 129, 104, 26, 131]","[53, 126, 98, 27, 10]"
8807764213,7402350325,False,1778563648,2425,7,22,15,3,184,"[89, 75, 42, 14, 53]","[26, 59, 71, 80, 54]"
8807764204,7402349109,False,1778563648,2258,7,22,13,2,152,"[27, 20, 101, 41, 32]","[35, 42, 8, 86, 67]"
8807764203,7402353252,True,1778563648,2776,7,22,31,3,121,"[86, 30, 70, 12, 135]","[45, 2, 42, 62, 36]"
8807764202,7402353905,False,1778563648,2849,7,22,44,7,223,"[41, 11, 137, 21, 40]","[69, 85, 75, 44, 39]"
8807764201,7402354680,False,1778563643,2919,7,22,43,6,193,"[21, 104, 48, 101, 85]","[6, 75, 105, 120, 2]"
8807764198,7402347423,True,1778563648,1976,7,22,43,7,151,"[110, 106, 25, 41, 97]","[49, 8, 40, 52, 22]"
8807764197,7402346948,False,1778563648,1909,7,22,43,3,151,"[87, 19, 135, 64, 26]","[97, 46, 21, 107, 36]"
8807764196,7402356268,True,1778563643,3217,0,4,54,5,182,"[20, 121, 129, 45, 81]","[42, 91, 51, 14, 114]"
8807764195,7402341111,True,1778563643,1260,0,23,24,3,274,"[88, 74, 21, 8, 5]","[30, 111, 16, 86, 15]"
8807764194,7402348079,True,1778563643,1758,7,22,54,6,273,"[70, 75, 96, 14, 82]","[86, 100, 26, 95, 42]"
8807764193,7402352583,False,1778563643,2788,0,23,41,6,117,"[145, 40, 58, 84, 75]","[48, 25, 108, 30, 101]"
8807764192,7402353136,False,1778563633,2757,7,22,31,2,274,"[7, 40, 60, 8, 36]","[39, 44, 73, 5, 21]"
8807764190,7402342717,False,1778563618,1464,0,23,32,4,151,"[86, 41, 63, 93, 14]","[22, 105, 135, 37, 126]"
8807764183,7402353224,False,1778563648,2807,7,22,22,4,144,"[99, 85, 39, 84, 35]","[32, 64, 26, 63, 104]"
8807764181,7402345848,False,1778563648,1826,7,22,52,8,187,"[13, 66, 2, 48, 26]","[113, 29, 31, 97, 44]"
8807764180,7402346655,True,1778563648,2007,0,23,62,7,227,"[35, 21, 5, 88, 135]","[6, 86, 85, 104, 37]"
8807764179,7402349237,True,1778563643,2276,7,22,44,1,152,"[73, 87, 8, 11, 53]","[123, 114, 28, 56, 83]"
8807764171,7402355476,False,1778563648,3055,7,22,55,2,381,"[84, 35, 21, 114, 86]","[107, 19, 48, 39, 17]"
8807764170,7402352152,True,1778563643,2667,7,22,12,1,153,"[2, 121, 67, 109, 39]","[54, 37, 79, 26, 70]"
8807764168,7402339805,True,1778563638,1058,0,23,15,4,151,"[91, 84, 86, 76, 23]","[68, 136, 113, 49, 7]"
8807764163,7402352703,False,1778563643,2716,7,22,41,5,191,"[35, 129, 14, 71, 40]","[67, 49, 27, 25, 26]"
8807764161,7402355991,True,1778563643,3175,7,22,21,1,151,"[42, 74, 55, 35, 51]","[2, 44, 21, 26, 100]"
8807764160,7402349431,False,1778563638,2320,7,22,61,7,413,"[26, 28, 75, 8, 5]","[14, 6, 30, 2, 25]"
8807764159,7402347786,True,1778563628,2093,7,22,14,3,272,"[106, 27, 1, 50, 104]","[3, 5, 61, 7, 101]"
8807764151,7402341099,False,1778563643,1235,0,23,32,3,172,"[93, 99, 2, 47, 26]","[5, 20, 108, 102, 36]"
8807764150,7402344077,False,1778563638,1648,0,23,34,2,117,"[42, 5, 14, 63, 86]","[40, 84, 22, 44, 59]"
8807764145,7402352932,False,1778563643,2647,7,22,45,3,251,"[38, 26, 73, 86, 46]","[71, 44, 29, 135, 19]"
8807764138,7402345867,True,1778563643,1816,7,22,75,5,151,"[71, 93, 135, 17, 66]","[64, 98, 39, 84, 109]"
8807764137,7402347278,True,1778563643,1962,7,22,42,2,251,"[60, 9, 23, 21, 27]","[81, 84, 26, 41, 73]"
8807764136,7402341858,True,1778563643,1350,0,23,44,3,184,"[12, 42, 73, 7, 35]","[86, 30, 56, 104, 22]"
8807764135,7402342778,False,1778563643,1479,0,23,24,1,151,"[8, 110, 71, 5, 91]","[62, 105, 41, 26, 68]"
8807764134,7402345438,True,1778563638,1848,0,23,71,3,118,"[99, 30, 101, 75, 41]","[105, 59, 28, 37, 19]"
8807764133,7402350371,True,1778563633,2458,7,22,72,6,227,"[101, 56, 88, 76, 129]","[108, 44, 74, 14, 120]"
8807764132,7402343150,False,1778563623,1428,7,22,43,4,381,"[11, 128, 99, 44, 27]","[72, 21, 104, 110, 36]"
8807764125,7402351961,True,1778563638,2622,7,22,53,3,152,"[137, 108, 54, 128, 110]","[98, 21, 14, 39, 5]"
8807764124,7402344832,False,1778563638,1672,0,23,34,2,201,"[68, 94, 81, 27, 137]","[8, 36, 84, 87, 23]"
8807764115,7402350979,False,1778563638,2493,7,22,71,5,227,"[8, 69, 36, 87, 75]","[111, 14, 22, 84, 93]"
8807764106,7402346221,True,1778563633,1862,7,22,31,5,153,"[40, 104, 1, 88, 101]","[98, 41, 22, 20, 84]"
8807764102,7402350749,True,1778563633,2485,7,22,74,6,381,"[87, 17, 89, 135, 22]","[60, 5, 86, 74, 8]"
8807764092,7402347075,False,1778563638,2002,7,22,54,3,117,"[27, 49, 5, 13, 93]","[35, 84, 97, 20, 36]"
8807764091,7402347371,False,1778563638,1909,7,22,55,3,118,"[84, 45, 92, 9, 71]","[110, 1, 34, 41, 101]"
8807764089,7402350409,True,1778563638,2402,7,22,25,3,151,"[27, 18, 40, 74, 93]","[96, 42, 14, 110, 1]"
8807764088,7402345314,True,1778563638,1768,0,4,13,2,151,"[9, 46, 74, 30, 75]","[44, 6, 15, 32, 69]"
8807764086,7402350167,True,1778563633,2378,7,22,33,4,413,"[45, 32, 8, 94, 21]","[42, 76, 68, 72, 67]"
8807764080,7402347488,False,1778563638,2024,7,22,73,2,121,"[128, 114, 6, 13, 71]","[74, 3, 19, 136, 41]"
8807764074,7402350309,True,1778563633,2454,7,22,15,2,152,"[11, 37, 83, 36, 71]","[104, 64, 35, 26, 94]"
8807764073,7402350803,True,1778563633,2501,7,22,44,5,227,"[137, 6, 7, 22, 5]","[21, 14, 48, 39, 104]"
8807764071,7402347420,False,1778563608,2088,0,4,25,4,184,"[18, 6, 3, 83, 17]","[78, 11, 21, 70, 14]"
8807764066,7402354238,True,1778563633,2932,0,22,31,3,274,"[91, 19, 35, 15, 26]","[114, 84, 14, 86, 32]"
8807764065,7402353692,False,1778563628,2875,7,22,24,2,151,"[14, 104, 22, 36, 48]","[41, 128, 101, 84, 43]"
8807764064,7402354160,True,1778563623,2936,7,22,44,2,153,"[26, 19, 48, 21, 51]","[74, 71, 9, 69, 63]"
8807764063,7402343670,False,1778563623,1603,0,23,15,3,185,"[26, 21, 14, 106, 86]","[2, 35, 7, 63, 71]"
8807764056,7402346056,True,1778563633,1838,7,22,45,3,151,"[55, 48, 110, 45, 13]","[111, 74, 19, 29, 106]"
8807764055,7402345879,False,1778563638,1913,14,13,35,1,185,"[8, 14, 42, 35, 64]","[22, 26, 31, 6, 49]"
8807764050,7402354444,False,1778563633,2601,0,18,51,3,152,"[119, 131, 95, 21, 36]","[20, 39, 111, 103, 128]"
8807764048,7402355022,False,1778563633,3053,7,22,23,2,227,"[47, 14, 93, 105, 62]","[48, 41, 84, 101, 64]"
8807764046,7402354415,True,1778563633,2967,7,22,22,2,251,"[35, 58, 26, 85, 36]","[104, 7, 75, 71, 41]"
8807764044,7402355183,False,1778563633,2721,0,18,15,1,413,"[86, 39, 22, 138, 68]","[58, 37, 10, 94, 136]"
8807764043,7402342106,True,1778563633,1398,0,23,25,3,227,"[45, 37, 8, 2, 11]","[40, 1, 57, 64, 22]"
8807764042,7402341387,True,1778563633,1306,0,23,61,1,251,"[9, 67, 52, 7, 17]","[21, 59, 105, 40, 155]"
8807764041,7402355383,False,1778563628,3003,7,22,34,4,183,"[67, 7, 20, 37, 74]","[96, 26, 36, 123, 41]"
8807764038,7402341413,True,1778563628,1310,0,23,45,1,152,"[59, 8, 55, 28, 35]","[44, 53, 74, 84, 110]"
8807764037,7402334443,True,1778563628,392,0,23,63,5,225,"[54, 104, 70, 67, 35]","[108, 95, 8, 62, 2]"
8807764036,7402348517,True,1778563623,2187,7,22,54,10,151,"[53, 37, 42, 39, 101]","[120, 126, 84, 6, 40]"
8807764035,7402356035,False,1778563623,3084,7,22,52,3,181,"[107, 31, 74, 56, 29]","[110, 51, 26, 85, 45]"
8807764034,7402355171,True,1778563623,3043,7,22,75,6,152,"[69, 42, 7, 112, 105]","[14, 39, 75, 8, 135]"
8807764025,7402357468,False,1778563628,3028,0,18,44,4,413,"[23, 14, 38, 87, 35]","[113, 120, 57, 28, 81]"
8807764024,7402349049,False,1778563623,2274,0,22,53,3,227,"[39, 135, 73, 26, 86]","[84, 47, 105, 69, 8]"
8807764023,7402353610,False,1778563618,2799,7,22,41,2,381,"[55, 72, 100, 26, 17]","[71, 18, 39, 86, 93]"
8807764019,7402344946,True,1778563628,1784,0,23,41,3,183,"[86, 44, 35, 25, 32]","[26, 22, 29, 67, 94]"
8807764018,7402357131,False,1778563628,3102,7,22,24,2,182,"[22, 105, 2, 64, 114]","[6, 102, 28, 131, 36]"
8807764017,7402351778,False,1778563628,2572,7,22,33,1,152,"[18, 35, 20, 74, 30]","[104, 25, 36, 62, 41]"
8807764016,7402353538,True,1778563628,2792,7,22,35,5,153,"[96, 64, 84, 32, 72]","[19, 101, 71, 1, 59]"
8807764015,7402350348,True,1778563623,2502,0,23,42,4,151,"[14, 26, 136, 106, 21]","[11, 48, 75, 64, 8]"
8807764014,7402355795,False,1778563623,3146,7,22,61,5,183,"[94, 47, 66, 104, 105]","[27, 35, 43, 14, 8]"
8807764013,7402353287,True,1778563613,2831,7,22,55,8,151,"[36, 123, 26, 59, 67]","[14, 114, 27, 145, 86]"
8807764008,7402351639,False,1778563628,2474,7,22,51,4,184,"[54, 27, 81, 75, 7]","[41, 19, 104, 101, 5]"
8807764007,7402360313,True,1778563628,3750,7,22,12,1,192,"[76, 27, 56, 75, 26]","[44, 17, 22, 15, 62]"
8807764006,7402343100,True,1778563628,1545,0,23,63,7,272,"[65, 8, 30, 11, 14]","[86, 93, 87, 47, 7]"
8807764005,7402352942,True,1778563628,2788,7,22,23,1,227,"[42, 84, 45, 72, 35]","[39, 44, 97, 30, 43]"
8807764002,7402346843,True,1778563618,1972,0,22,32,4,225,"[137, 84, 81, 76, 40]","[44, 86, 22, 73, 60]"
8807763997,7402357119,True,1778563628,3321,7,22,14,4,232,"[30, 2, 79, 80, 93]","[51, 101, 29, 6, 47]"
8807763996,7402352983,False,1778563628,2777,7,22,41,3,223,"[114, 84, 22, 120, 19]","[104, 62, 8, 20, 36]"
8807763988,7402342803,False,1778563628,1485,0,23,55,3,123,"[25, 26, 105, 129, 19]","[81, 39, 79, 35, 54]"
8807763986,7402348928,False,1778563623,2160,7,22,34,1,412,"[80, 105, 7, 6, 97]","[18, 11, 27, 128, 99]"
8807763982,7402341030,False,1778563628,1250,0,23,24,2,183,"[99, 42, 71, 38, 49]","[56, 35, 84, 14, 68]"
8807763980,7402340598,False,1778563628,1210,0,23,53,5,184,"[75, 71, 51, 86, 48]","[123, 11, 7, 42, 37]"
8807763978,7402339850,False,1778563623,1092,0,23,43,5,184,"[86, 57, 35, 8, 56]","[84, 123, 41, 33, 39]"
8807763977,7402353600,True,1778563618,2841,7,22,33,3,201,"[90, 20, 36, 17, 135]","[5, 71, 35, 137, 12]"
8807763976,7402346498,False,1778563608,1890,0,22,52,4,153,"[11, 83, 9, 78, 12]","[34, 137, 123, 44, 73]"
8807763974,7402347775,True,1778563623,2124,7,22,65,3,151,"[18, 53, 88, 74, 97]","[7, 9, 114, 27, 75]"
8807763973,7402350172,False,1778563623,2413,7,22,34,7,231,"[40, 2, 26, 67, 86]","[35, 31, 135, 14, 8]"
8807763972,7402347170,True,1778563623,2068,0,23,31,3,152,"[18, 83, 56, 71, 8]","[22, 98, 75, 84, 14]"
8807763971,7402352027,True,1778563613,2669,7,22,53,6,118,"[74, 83, 105, 2, 41]","[39, 75, 6, 111, 77]"
8807763965,7402350784,False,1778563623,2490,7,22,15,3,223,"[42, 8, 21, 71, 17]","[22, 16, 135, 44, 84]"
8807763964,7402345536,False,1778563623,1621,7,22,54,2,151,"[49, 14, 17, 73, 108]","[74, 27, 114, 99, 86]"
8807763961,7402350981,False,1778563613,2441,7,22,51,4,381,"[37, 63, 40, 33, 93]","[75, 88, 73, 14, 8]"
8807763954,7402347297,False,1778563623,2062,0,23,44,3,152,"[26, 31, 67, 108, 69]","[7, 145, 65, 8, 62]"
8807763953,7402357141,True,1778563598,3336,7,22,15,1,273,"[2, 30, 36, 37, 109]","[123, 7, 64, 88, 35]"
8807763946,7402362321,True,1778563623,3978,7,22,61,3,381,"[8, 100, 111, 22, 120]","[7, 138, 20, 38, 31]"
8807763945,7402348555,False,1778563623,2173,7,22,72,4,151,"[18, 65, 74, 123, 21]","[14, 36, 138, 48, 26]"
8807763944,7402340700,False,1778563623,1216,0,23,42,2,182,"[26, 93, 135, 123, 88]","[111, 11, 97, 20, 109]"
8807763943,7402351476,True,1778563623,2590,7,22,33,2,412,"[41, 86, 26, 105, 99]","[30, 36, 85, 9, 145]"
8807763942,7402350168,True,1778563623,2402,7,22,71,5,412,"[128, 86, 8, 21, 45]","[36, 71, 81, 90, 1]"
8807763941,7402352673,False,1778563623,2688,0,4,24,2,184,"[40, 52, 65, 96, 21]","[49, 13, 70, 45, 12]"
8807763940,7402348904,False,1778563623,2234,7,22,31,4,153,"[43, 128, 44, 101, 49]","[97, 18, 23, 27, 71]"
8807763938,7402339478,False,1778563618,1061,0,23,42,5,186,"[155, 123, 14, 93, 33]","[7, 136, 35, 42, 68]"
8807763927,7402348915,True,1778563618,2237,7,22,43,5,346,"[26, 47, 6, 104, 30]","[14, 18, 39, 36, 27]"
8807763926,7402347403,True,1778563608,2059,7,22,73,5,184,"[33, 14, 109, 120, 26]","[41, 87, 71, 60, 11]"
8807763920,7402348481,True,1778563618,2199,7,22,25,5,227,"[96, 41, 35, 31, 9]","[26, 86, 62, 135, 114]"
8807763919,7402347613,False,1778563618,2061,7,22,53,4,121,"[6, 75, 36, 97, 70]","[8, 25, 35, 76, 85]"
8807763918,7402352780,False,1778563618,2789,7,22,64,4,182,"[38, 12, 31, 3, 126]","[39, 110, 56, 14, 17]"
8807763917,7402343905,True,1778563618,1578,7,22,51,2,381,"[23, 47, 27, 74, 114]","[94, 129, 101, 28, 102]"
8807763911,7402345099,True,1778563618,1766,7,22,32,6,227,"[43, 42, 86, 8, 40]","[67, 37, 113, 28, 26]"
8807763901,7402342932,False,1778563618,1438,7,22,42,5,153,"[37, 6, 136, 75, 62]","[8, 123, 97, 22, 86]"
8807763900,7402349079,True,1778563618,2221,7,22,22,1,381,"[40, 68, 42, 11, 98]","[8, 21, 56, 7, 104]"
8807763899,7402355032,True,1778563618,3083,7,3,41,6,413,"[28, 14, 128, 35, 73]","[20, 67, 32, 104, 123]"
8807763898,7402356412,True,1778563618,3261,7,22,35,4,227,"[75, 12, 84, 87, 138]","[67, 71, 25, 26, 123]"
8807763897,7402347515,False,1778563618,2058,7,22,33,3,153,"[21, 30, 70, 26, 108]","[9, 39, 2, 67, 5]"
8807763896,7402342438,False,1778563618,1459,0,23,51,5,144,"[97, 48, 84, 16, 121]","[114, 20, 37, 99, 74]"
8807763894,7402357913,False,1778563608,3366,7,22,52,4,172,"[121, 114, 81, 14, 104]","[60, 71, 39, 101, 54]"
8807763893,7402346103,False,1778563603,1961,0,23,42,6,413,"[14, 101, 135, 26, 42]","[104, 54, 6, 84, 131]"
8807763883,7402353300,False,1778563618,2853,7,22,15,5,185,"[6, 61, 53, 99, 14]","[39, 75, 97, 67, 105]"
8807763882,7402352966,False,1778563618,2810,7,22,23,3,153,"[6, 131, 35, 104, 51]","[11, 22, 128, 15, 2]"
8807763880,7402349185,True,1778563613,2298,7,22,62,7,410,"[81, 74, 90, 86, 6]","[29, 26, 34, 27, 93]"
8807763879,7402351293,True,1778563613,2579,7,22,24,1,122,"[87, 30, 108, 49, 136]","[37, 2, 48, 84, 38]"
8807763878,7402347026,False,1778563613,2005,0,22,12,1,185,"[40, 25, 81, 18, 7]","[101, 12, 10, 30, 85]"
8807763877,7402343600,False,1778563608,1618,0,23,23,4,182,"[35, 65, 79, 11, 83]","[44, 27, 53, 114, 112]"
8807763868,7402347895,True,1778563613,1983,7,22,75,4,227,"[82, 26, 17, 63, 135]","[2, 14, 22, 39, 18]"
8807763867,7402346433,True,1778563613,1913,7,22,13,1,153,"[2, 85, 62, 63, 84]","[14, 32, 53, 35, 100]"
8807763866,7402349538,False,1778563613,2337,7,22,55,8,202,"[49, 25, 5, 123, 48]","[13, 18, 108, 14, 87]"
8807763865,7402347155,False,1778563603,2018,7,22,44,3,181,"[104, 101, 114, 22, 70]","[93, 17, 27, 86, 108]"
8807763864,7402341828,True,1778563603,1284,7,22,54,4,123,"[67, 30, 59, 29, 84]","[121, 44, 27, 35, 42]"
8807763859,7402355804,True,1778563613,3136,7,22,61,3,381,"[41, 35, 86, 85, 97]","[19, 36, 14, 22, 48]"
8807763858,7402349608,True,1778563608,2427,0,23,41,2,122,"[84, 6, 67, 25, 106]","[85, 31, 123, 145, 47]"
8807763857,7402350836,True,1778563608,2524,7,22,41,4,151,"[5, 45, 60, 44, 80]","[104, 59, 33, 138, 40]"
8807763850,7402350572,True,1778563613,2498,7,22,53,6,413,"[41, 68, 21, 7, 29]","[96, 22, 14, 106, 81]"
8807763848,7402343280,False,1778563593,1584,0,23,55,2,151,"[26, 94, 105, 112, 35]","[44, 39, 55, 14, 12]"
8807763844,7402350623,False,1778563613,2493,7,22,41,4,117,"[26, 84, 35, 108, 63]","[14, 73, 8, 37, 39]"
8807763840,7402350373,True,1778563613,2510,0,23,33,1,251,"[123, 44, 64, 4, 47]","[22, 48, 2, 31, 121]"
8807763839,7402344425,False,1778563608,1724,0,23,74,4,251,"[75, 84, 23, 19, 129]","[86, 14, 20, 88, 31]"
8807763833,7402357458,True,1778563613,3387,7,22,32,2,153,"[39, 129, 123, 93, 53]","[131, 44, 55, 26, 7]"
8807763826,7402358625,False,1778563608,3514,7,22,41,4,227,"[105, 23, 71, 6, 96]","[25, 10, 107, 40, 37]"
8807763824,7402350306,False,1778563603,2445,7,22,44,3,251,"[87, 111, 8, 96, 74]","[5, 35, 86, 26, 47]"
8807763814,7402345004,True,1778563608,1804,0,23,35,3,154,"[64, 71, 22, 33, 42]","[128, 86, 2, 56, 26]"
8807763813,7402350361,True,1778563603,2475,7,22,35,3,182,"[22, 2, 114, 20, 75]","[86, 97, 84, 73, 67]"
8807763812,7402346339,False,1778563603,1906,7,22,53,4,273,"[40, 104, 26, 64, 70]","[36, 105, 39, 14, 6]"
8807763811,7402349939,False,1778563603,2392,7,22,23,3,225,"[8, 108, 20, 85, 21]","[62, 29, 14, 70, 75]"
8807763805,7402348625,False,1778563608,2209,7,22,21,4,185,"[99, 70, 14, 36, 71]","[26, 42, 98, 75, 27]"
8807763804,7402354274,False,1778563608,2996,7,22,33,1,151,"[112, 53, 35, 1, 96]","[14, 22, 26, 114, 67]"
8807763803,7402346241,False,1778563608,1886,7,22,41,2,151,"[40, 121, 39, 7, 63]","[43, 23, 14, 6, 79]"
8807763802,7402339030,False,1778563608,1017,0,23,33,3,181,"[44, 12, 111, 10, 35]","[66, 47, 18, 7, 91]"
8807763801,7402346885,False,1778563598,2067,0,23,63,5,381,"[35, 58, 145, 9, 126]","[5, 48, 114, 26, 2]"
8807763800,7402349021,False,1778563588,2266,7,22,65,8,201,"[12, 25, 38, 101, 22]","[135, 14, 87, 106, 1]"
8807763799,7402359127,False,1778563573,3617,0,4,31,1,152,"[112, 95, 120, 38, 63]","[27, 14, 75, 11, 67]"
8807763791,7402351720,True,1778563608,2628,7,22,31,4,185,"[85, 41, 6, 104, 14]","[90, 69, 114, 48, 27]"
8807763790,7402360800,False,1778563608,3719,7,22,35,5,181,"[93, 106, 50, 36, 27]","[119, 74, 58, 22, 20]"
8807763789,7402346591,True,1778563608,1938,7,22,55,6,225,"[128, 36, 100, 114, 27]","[69, 8, 39, 73, 110]"
8807763788,7402339901,True,1778563608,1131,0,23,63,3,123,"[74, 33, 86, 6, 136]","[90, 44, 26, 21, 110]"
8807763786,7402347854,True,1778563608,2196,0,23,54,5,152,"[80, 106, 40, 93, 45]","[14, 35, 86, 71, 73]"
8807763785,7402343927,False,1778563603,1670,0,23,51,2,181,"[11, 16, 85, 31, 74]","[44, 14, 76, 17, 87]"
8807763784,7402351016,True,1778563598,2587,0,4,12,1,152,"[104, 18, 35, 21, 41]","[44, 8, 85, 56, 25]"
8807763781,7402339612,True,1778563608,1083,0,23,71,2,251,"[81, 8, 26, 84, 39]","[36, 44, 64, 7, 86]"
8807763780,7402349656,True,1778563608,2367,7,22,32,5,171,"[10, 28, 59, 9, 30]","[25, 14, 94, 37, 102]"
8807763778,7402343860,False,1778563588,1664,0,23,31,2,181,"[30, 29, 105, 106, 31]","[27, 114, 44, 107, 74]"
8807763772,7402346119,True,1778563598,1897,7,22,21,2,225,"[4, 41, 84, 71, 42]","[39, 69, 32, 1, 119]"
8807763771,7402343168,False,1778563598,1549,4,1,72,1,183,"[22, 37, 20, 18, 2]","[92, 29, 31, 6, 26]"
8807763765,7402355395,True,1778563603,3128,7,22,43,3,151,"[26, 15, 106, 44, 84]","[14, 7, 11, 97, 64]"
8807763764,7402351096,False,1778563598,2509,0,22,35,7,117,"[36, 56, 20, 40, 73]","[35, 14, 75, 123, 78]"
8807763763,7402353623,True,1778563598,2841,7,22,63,1,381,"[39, 14, 55, 81, 64]","[54, 27, 40, 2, 22]"
8807763760,7402360119,False,1778563593,3746,7,22,24,4,145,"[1, 30, 74, 14, 21]","[84, 22, 25, 54, 101]"
8807763759,7402350720,True,1778563588,2517,7,22,25,6,182,"[84, 137, 9, 1, 19]","[82, 83, 71, 45, 35]"
8807763758,7402344140,False,1778563573,1697,0,23,33,2,272,"[84, 93, 75, 12, 86]","[39, 35, 155, 44, 21]"
8807763757,7402343813,False,1778563573,1650,0,23,14,4,152,"[121, 104, 66, 63, 58]","[65, 81, 16, 19, 22]"
8807763750,7402342120,False,1778563603,1434,0,23,33,6,192,"[136, 35, 30, 113, 86]","[101, 96, 42, 71, 25]"
8807763749,7402353328,True,1778563598,2835,7,22,63,5,231,"[98, 21, 26, 106, 19]","[54, 14, 88, 2, 84]"
8807763748,7402349909,False,1778563593,2392,7,22,75,2,381,"[121, 36, 11, 106, 26]","[17, 71, 126, 87, 23]"
8807763747,7402344448,False,1778563593,1747,0,23,44,4,273,"[22, 35, 145, 25, 84]","[74, 30, 14, 56, 137]"
8807763739,7402344108,False,1778563603,1649,7,22,43,4,227,"[36, 73, 67, 2, 74]","[6, 29, 35, 63, 106]"
8807763738,7402343748,False,1778563603,1634,0,23,43,4,182,"[30, 14, 43, 32, 35]","[74, 97, 104, 75, 26]"
8807763737,7402347372,False,1778563598,2025,7,22,75,4,412,"[114, 100, 93, 96, 121]","[88, 44, 26, 39, 71]"
